id,event_id,event_type,event_dt,va_provider_name,va_engine_code,va_type_code,device_id,vehicle_make,vehicle_make_cfd,vehicle_model,vehicle_model_cfd,vehicle_colour,vehicle_colour_cfd,vehicle_class,vehicle_class_cfd,vehicle_angle,vehicle_angle_cfd,plate_number,plate_number_cfd,plate_colour,plate_colour_cfd,plate_colour_scheme,plate_vehicle_class,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vap_object_id
760,f1e5d37d-a030-46a7-8222-d803cf7869e2,VEHICLE_ATTRIBUTE,2023-01-14 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9898237,model S,0.93780696,white,0.9925475,ST_CAR,0.9510936,ST_FRONT,0.9604183,SKQ6867G,0.93893456,,0,,,/2023/1/14/senseunity/full/f1e5d37d-a030-46a7-8222-d803cf7869e2,/2023/1/14/senseunity/cropped/f1e5d37d-a030-46a7-8222-d803cf7869e2,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
761,008c93e3-5dfc-4ef2-ab7f-0fb3a7525ae0,VEHICLE_ATTRIBUTE,2023-01-14 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.98622906,model S,0.9287032,white,0.92496264,ST_CAR,0.99701285,ST_FRONT,0.9219218,SKQ6867G,0.91707104,,0,,,/2023/1/14/senseunity/full/008c93e3-5dfc-4ef2-ab7f-0fb3a7525ae0,/2023/1/14/senseunity/cropped/008c93e3-5dfc-4ef2-ab7f-0fb3a7525ae0,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
762,d6f5f9e3-42ad-42cb-819c-001e75bc5890,VEHICLE_ATTRIBUTE,2023-01-14 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9456471,model S,0.9740941,white,0.927911,ST_CAR,0.98508465,ST_FRONT,0.99007577,SKQ6867G,0.9334002,,0,,,/2023/1/14/senseunity/full/d6f5f9e3-42ad-42cb-819c-001e75bc5890,/2023/1/14/senseunity/cropped/d6f5f9e3-42ad-42cb-819c-001e75bc5890,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
763,98701718-562f-4830-88aa-5e88f5ddf2d4,VEHICLE_ATTRIBUTE,2023-01-14 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9561307,model S,0.95809495,white,0.9060059,ST_CAR,0.98700863,ST_FRONT,0.9829788,SKQ6867G,0.9741501,,0,,,/2023/1/14/senseunity/full/98701718-562f-4830-88aa-5e88f5ddf2d4,/2023/1/14/senseunity/cropped/98701718-562f-4830-88aa-5e88f5ddf2d4,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
764,a396f264-c194-4d13-a103-305348b5c902,VEHICLE_ATTRIBUTE,2023-01-14 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9549609,model S,0.9831001,white,0.91402876,ST_CAR,0.93837893,ST_FRONT,0.9339344,SKQ6867G,0.97218233,,0,,,/2023/1/14/senseunity/full/a396f264-c194-4d13-a103-305348b5c902,/2023/1/14/senseunity/cropped/a396f264-c194-4d13-a103-305348b5c902,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
765,63747a2a-23f2-4f01-8ee2-ecfe7a50a353,VEHICLE_ATTRIBUTE,2023-01-14 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.9489327,model S,0.9754969,white,0.92553234,ST_CAR,0.9948195,ST_FRONT,0.9302372,SKQ6867G,0.95941764,,0,,,/2023/1/14/senseunity/full/63747a2a-23f2-4f01-8ee2-ecfe7a50a353,/2023/1/14/senseunity/cropped/63747a2a-23f2-4f01-8ee2-ecfe7a50a353,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
766,0424b277-7bf1-4c8c-9d94-917407538ef2,VEHICLE_ATTRIBUTE,2023-01-14 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9756498,model S,0.9539406,white,0.9777704,ST_CAR,0.9785357,ST_FRONT,0.9334448,SKQ6867G,0.9683706,,0,,,/2023/1/14/senseunity/full/0424b277-7bf1-4c8c-9d94-917407538ef2,/2023/1/14/senseunity/cropped/0424b277-7bf1-4c8c-9d94-917407538ef2,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
767,61ab2876-93f2-4f9a-bf4a-4ca870b456fd,VEHICLE_ATTRIBUTE,2023-01-14 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9627223,model S,0.9401576,white,0.91820264,ST_CAR,0.9290111,ST_FRONT,0.9710058,SKQ6867G,0.9400262,,0,,,/2023/1/14/senseunity/full/61ab2876-93f2-4f9a-bf4a-4ca870b456fd,/2023/1/14/senseunity/cropped/61ab2876-93f2-4f9a-bf4a-4ca870b456fd,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
768,1822d26d-5660-4653-94e1-76109c88501f,VEHICLE_ATTRIBUTE,2023-01-15 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9657941,model S,0.92541695,white,0.97711915,ST_CAR,0.9275899,ST_FRONT,0.9249562,SKQ6867G,0.97354525,,0,,,/2023/1/15/senseunity/full/1822d26d-5660-4653-94e1-76109c88501f,/2023/1/15/senseunity/cropped/1822d26d-5660-4653-94e1-76109c88501f,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
769,2d1d3716-0a95-4e79-b353-026148356baa,VEHICLE_ATTRIBUTE,2023-01-15 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.94197005,model S,0.9476953,white,0.9101466,ST_CAR,0.946568,ST_FRONT,0.94904935,SKQ6867G,0.95520097,,0,,,/2023/1/15/senseunity/full/2d1d3716-0a95-4e79-b353-026148356baa,/2023/1/15/senseunity/cropped/2d1d3716-0a95-4e79-b353-026148356baa,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
770,ea688b6f-4683-4780-98c2-1cca21dff030,VEHICLE_ATTRIBUTE,2023-01-15 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.9593872,model S,0.9242998,white,0.99991304,ST_CAR,0.92067873,ST_FRONT,0.97392654,SKQ6867G,0.94253504,,0,,,/2023/1/15/senseunity/full/ea688b6f-4683-4780-98c2-1cca21dff030,/2023/1/15/senseunity/cropped/ea688b6f-4683-4780-98c2-1cca21dff030,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
771,0f7250c7-3fb9-4d45-98bb-4da3cc01279b,VEHICLE_ATTRIBUTE,2023-01-15 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9365949,model S,0.958316,white,0.9477479,ST_CAR,0.94214654,ST_FRONT,0.9786569,SKQ6867G,0.9014859,,0,,,/2023/1/15/senseunity/full/0f7250c7-3fb9-4d45-98bb-4da3cc01279b,/2023/1/15/senseunity/cropped/0f7250c7-3fb9-4d45-98bb-4da3cc01279b,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
772,f34861f7-5ca1-4465-bac4-d2e12fa82530,VEHICLE_ATTRIBUTE,2023-01-15 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9615577,model S,0.9056599,white,0.9128324,ST_CAR,0.929231,ST_FRONT,0.9929652,SKQ6867G,0.988564,,0,,,/2023/1/15/senseunity/full/f34861f7-5ca1-4465-bac4-d2e12fa82530,/2023/1/15/senseunity/cropped/f34861f7-5ca1-4465-bac4-d2e12fa82530,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
773,14d166b6-3eb4-4349-8bce-d57db1f64bd0,VEHICLE_ATTRIBUTE,2023-01-15 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9947689,model S,0.92048633,white,0.93710595,ST_CAR,0.9355883,ST_FRONT,0.9155479,SKQ6867G,0.9022697,,0,,,/2023/1/15/senseunity/full/14d166b6-3eb4-4349-8bce-d57db1f64bd0,/2023/1/15/senseunity/cropped/14d166b6-3eb4-4349-8bce-d57db1f64bd0,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
774,076c4705-3cba-4829-99c5-558e44c017e8,VEHICLE_ATTRIBUTE,2023-01-15 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.90022117,model S,0.91012496,white,0.9423109,ST_CAR,0.9171051,ST_FRONT,0.9671019,SKQ6867G,0.98755276,,0,,,/2023/1/15/senseunity/full/076c4705-3cba-4829-99c5-558e44c017e8,/2023/1/15/senseunity/cropped/076c4705-3cba-4829-99c5-558e44c017e8,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
775,0f5bb90b-cece-4668-b343-873588099699,VEHICLE_ATTRIBUTE,2023-01-15 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9594369,model S,0.9888508,white,0.974141,ST_CAR,0.97889787,ST_FRONT,0.9718015,SKQ6867G,0.9276344,,0,,,/2023/1/15/senseunity/full/0f5bb90b-cece-4668-b343-873588099699,/2023/1/15/senseunity/cropped/0f5bb90b-cece-4668-b343-873588099699,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
776,820fa191-06df-4c52-a69b-36ccd559ad12,VEHICLE_ATTRIBUTE,2023-01-15 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9045393,model S,0.91831297,white,0.96985054,ST_CAR,0.9999408,ST_FRONT,0.95312166,SKQ6867G,0.92295307,,0,,,/2023/1/15/senseunity/full/820fa191-06df-4c52-a69b-36ccd559ad12,/2023/1/15/senseunity/cropped/820fa191-06df-4c52-a69b-36ccd559ad12,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
777,e0ee095e-8d31-4fea-be6c-9f032f680ca2,VEHICLE_ATTRIBUTE,2023-01-15 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.93649197,model S,0.9901158,white,0.9675478,ST_CAR,0.93166584,ST_FRONT,0.9363974,SKQ6867G,0.99831295,,0,,,/2023/1/15/senseunity/full/e0ee095e-8d31-4fea-be6c-9f032f680ca2,/2023/1/15/senseunity/cropped/e0ee095e-8d31-4fea-be6c-9f032f680ca2,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
778,72548ce1-dc09-4fad-b211-2486cbf1d757,VEHICLE_ATTRIBUTE,2023-01-15 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.96270806,model S,0.9806849,white,0.91651183,ST_CAR,0.9334203,ST_FRONT,0.9576602,SKQ6867G,0.97541004,,0,,,/2023/1/15/senseunity/full/72548ce1-dc09-4fad-b211-2486cbf1d757,/2023/1/15/senseunity/cropped/72548ce1-dc09-4fad-b211-2486cbf1d757,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
779,e01b97dd-b3b4-4d97-8a99-2adaa31d7af4,VEHICLE_ATTRIBUTE,2023-01-15 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9660364,model S,0.91310686,white,0.99357015,ST_CAR,0.99714637,ST_FRONT,0.945936,SKQ6867G,0.9898994,,0,,,/2023/1/15/senseunity/full/e01b97dd-b3b4-4d97-8a99-2adaa31d7af4,/2023/1/15/senseunity/cropped/e01b97dd-b3b4-4d97-8a99-2adaa31d7af4,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
780,b5c6a25d-9588-43f6-8e0c-3f7bc1f7660a,VEHICLE_ATTRIBUTE,2023-01-16 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9171626,model S,0.96905035,white,0.94044346,ST_CAR,0.91722983,ST_FRONT,0.957912,SKQ6867G,0.9064743,,0,,,/2023/1/16/senseunity/full/b5c6a25d-9588-43f6-8e0c-3f7bc1f7660a,/2023/1/16/senseunity/cropped/b5c6a25d-9588-43f6-8e0c-3f7bc1f7660a,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
781,a2b4a061-1b31-4c4c-93bd-afd878608ad0,VEHICLE_ATTRIBUTE,2023-01-16 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9110028,model S,0.9731621,white,0.9906035,ST_CAR,0.965364,ST_FRONT,0.9323306,SKQ6867G,0.9848213,,0,,,/2023/1/16/senseunity/full/a2b4a061-1b31-4c4c-93bd-afd878608ad0,/2023/1/16/senseunity/cropped/a2b4a061-1b31-4c4c-93bd-afd878608ad0,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
782,181c1456-9e78-454f-9435-01189461ec29,VEHICLE_ATTRIBUTE,2023-01-16 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.98142195,model S,0.9877664,white,0.94875216,ST_CAR,0.9662828,ST_FRONT,0.9890423,SKQ6867G,0.90031487,,0,,,/2023/1/16/senseunity/full/181c1456-9e78-454f-9435-01189461ec29,/2023/1/16/senseunity/cropped/181c1456-9e78-454f-9435-01189461ec29,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
783,d3aa37c5-a7ca-494a-8d01-5c12bc9ad93b,VEHICLE_ATTRIBUTE,2023-01-16 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.90240777,model S,0.9648924,white,0.9467015,ST_CAR,0.99263096,ST_FRONT,0.9247828,SKQ6867G,0.93649006,,0,,,/2023/1/16/senseunity/full/d3aa37c5-a7ca-494a-8d01-5c12bc9ad93b,/2023/1/16/senseunity/cropped/d3aa37c5-a7ca-494a-8d01-5c12bc9ad93b,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
784,00b7e819-781d-4f7d-ac9f-ea6cd56c342d,VEHICLE_ATTRIBUTE,2023-01-16 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.97173625,model S,0.9020561,white,0.97577125,ST_CAR,0.976882,ST_FRONT,0.98662746,SKQ6867G,0.9967375,,0,,,/2023/1/16/senseunity/full/00b7e819-781d-4f7d-ac9f-ea6cd56c342d,/2023/1/16/senseunity/cropped/00b7e819-781d-4f7d-ac9f-ea6cd56c342d,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
785,4e6e0f65-2211-436c-8621-d7f22daffd4b,VEHICLE_ATTRIBUTE,2023-01-16 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9659521,model S,0.91574967,white,0.9849236,ST_CAR,0.93801296,ST_FRONT,0.95277774,SKQ6867G,0.9872023,,0,,,/2023/1/16/senseunity/full/4e6e0f65-2211-436c-8621-d7f22daffd4b,/2023/1/16/senseunity/cropped/4e6e0f65-2211-436c-8621-d7f22daffd4b,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
786,9f16d735-afc0-40a1-a855-ee0cd173a66e,VEHICLE_ATTRIBUTE,2023-01-16 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.94347143,model S,0.9010557,white,0.9395571,ST_CAR,0.98490506,ST_FRONT,0.9721368,SKQ6867G,0.9111152,,0,,,/2023/1/16/senseunity/full/9f16d735-afc0-40a1-a855-ee0cd173a66e,/2023/1/16/senseunity/cropped/9f16d735-afc0-40a1-a855-ee0cd173a66e,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
787,ac6cdcdb-c440-4905-869c-718bfdaad613,VEHICLE_ATTRIBUTE,2023-01-16 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9057278,model S,0.95379704,white,0.9112492,ST_CAR,0.93627834,ST_FRONT,0.91732126,SKQ6867G,0.9437237,,0,,,/2023/1/16/senseunity/full/ac6cdcdb-c440-4905-869c-718bfdaad613,/2023/1/16/senseunity/cropped/ac6cdcdb-c440-4905-869c-718bfdaad613,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
788,df23763a-7cb3-4b5e-b434-7a5a15ff2a3f,VEHICLE_ATTRIBUTE,2023-01-16 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9270778,model S,0.9424137,white,0.9069571,ST_CAR,0.9229593,ST_FRONT,0.9953298,SKQ6867G,0.97505534,,0,,,/2023/1/16/senseunity/full/df23763a-7cb3-4b5e-b434-7a5a15ff2a3f,/2023/1/16/senseunity/cropped/df23763a-7cb3-4b5e-b434-7a5a15ff2a3f,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
789,6ce15668-345f-4467-acfe-19aac67a586f,VEHICLE_ATTRIBUTE,2023-01-16 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.91656655,model S,0.9629438,white,0.9958446,ST_CAR,0.9064694,ST_FRONT,0.94101787,SKQ6867G,0.91845953,,0,,,/2023/1/16/senseunity/full/6ce15668-345f-4467-acfe-19aac67a586f,/2023/1/16/senseunity/cropped/6ce15668-345f-4467-acfe-19aac67a586f,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
790,c1002609-1663-4e38-80c8-c8c85cd9b1ba,VEHICLE_ATTRIBUTE,2023-01-16 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9578451,model S,0.90442055,white,0.94698125,ST_CAR,0.96047145,ST_FRONT,0.9681898,SKQ6867G,0.92126673,,0,,,/2023/1/16/senseunity/full/c1002609-1663-4e38-80c8-c8c85cd9b1ba,/2023/1/16/senseunity/cropped/c1002609-1663-4e38-80c8-c8c85cd9b1ba,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
791,3bb5c27b-1a2b-40b3-970e-279562e7b3a0,VEHICLE_ATTRIBUTE,2023-01-16 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.96972173,model S,0.9700783,white,0.95222825,ST_CAR,0.93481916,ST_FRONT,0.98868436,SKQ6867G,0.9131065,,0,,,/2023/1/16/senseunity/full/3bb5c27b-1a2b-40b3-970e-279562e7b3a0,/2023/1/16/senseunity/cropped/3bb5c27b-1a2b-40b3-970e-279562e7b3a0,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
792,412e1096-ff8e-458c-989b-5d170f03d56d,VEHICLE_ATTRIBUTE,2023-01-17 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9403162,model S,0.9811311,white,0.9647357,ST_CAR,0.9157539,ST_FRONT,0.96854186,SKQ6867G,0.91270673,,0,,,/2023/1/17/senseunity/full/412e1096-ff8e-458c-989b-5d170f03d56d,/2023/1/17/senseunity/cropped/412e1096-ff8e-458c-989b-5d170f03d56d,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
793,efdcf11f-0817-413e-918d-72023e664d0b,VEHICLE_ATTRIBUTE,2023-01-17 09:00:03,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.9765793,model S,0.95435685,white,0.91125166,ST_CAR,0.9583441,ST_FRONT,0.9447284,SKQ6867G,0.9156089,,0,,,/2023/1/17/senseunity/full/efdcf11f-0817-413e-918d-72023e664d0b,/2023/1/17/senseunity/cropped/efdcf11f-0817-413e-918d-72023e664d0b,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
794,b83a1daf-f051-4142-a33f-49ac76840525,VEHICLE_ATTRIBUTE,2023-01-17 09:00:06,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.93536115,model S,0.97569346,white,0.99066806,ST_CAR,0.9628298,ST_FRONT,0.9059155,SKQ6867G,0.9142858,,0,,,/2023/1/17/senseunity/full/b83a1daf-f051-4142-a33f-49ac76840525,/2023/1/17/senseunity/cropped/b83a1daf-f051-4142-a33f-49ac76840525,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
795,1e67da07-cacd-44ae-bcb4-a3f54a62b5f6,VEHICLE_ATTRIBUTE,2023-01-17 09:00:09,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.9357402,model S,0.94608104,white,0.9742396,ST_CAR,0.93634564,ST_FRONT,0.9902864,SKQ6867G,0.9940918,,0,,,/2023/1/17/senseunity/full/1e67da07-cacd-44ae-bcb4-a3f54a62b5f6,/2023/1/17/senseunity/cropped/1e67da07-cacd-44ae-bcb4-a3f54a62b5f6,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
796,b1988d84-bf88-4cf9-a2f1-c806f90d5b27,VEHICLE_ATTRIBUTE,2023-01-17 09:00:12,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.9036848,model S,0.960546,white,0.9051691,ST_CAR,0.9771387,ST_FRONT,0.9562557,SKQ6867G,0.9130683,,0,,,/2023/1/17/senseunity/full/b1988d84-bf88-4cf9-a2f1-c806f90d5b27,/2023/1/17/senseunity/cropped/b1988d84-bf88-4cf9-a2f1-c806f90d5b27,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
797,d551f4ab-ba27-497d-898e-49b8db2cda83,VEHICLE_ATTRIBUTE,2023-01-17 09:00:15,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.966899,model S,0.99566156,white,0.94719714,ST_CAR,0.94217193,ST_FRONT,0.921502,SKQ6867G,0.9154284,,0,,,/2023/1/17/senseunity/full/d551f4ab-ba27-497d-898e-49b8db2cda83,/2023/1/17/senseunity/cropped/d551f4ab-ba27-497d-898e-49b8db2cda83,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
798,b3c232f4-6ffb-4f8b-a571-6a0a0e263d00,VEHICLE_ATTRIBUTE,2023-01-17 11:00:00,Sensetime,senseunity,VEHICLE,8b697513-7450-e694-47b1-6d12fa86d503,Tesla,0.9032373,model S,0.9425858,white,0.9405447,ST_CAR,0.9892675,ST_FRONT,0.94147074,SKQ6867G,0.98287195,,0,,,/2023/1/17/senseunity/full/b3c232f4-6ffb-4f8b-a571-6a0a0e263d00,/2023/1/17/senseunity/cropped/b3c232f4-6ffb-4f8b-a571-6a0a0e263d00,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
799,e8ca20f1-5855-468a-adba-e51de3c61fd6,VEHICLE_ATTRIBUTE,2023-01-17 11:00:03,Sensetime,senseunity,VEHICLE,d28bce6a-3c38-330c-3c6c-51e217bd9392,Tesla,0.94128126,model S,0.99892455,white,0.931977,ST_CAR,0.9963074,ST_FRONT,0.91434455,SKQ6867G,0.9686087,,0,,,/2023/1/17/senseunity/full/e8ca20f1-5855-468a-adba-e51de3c61fd6,/2023/1/17/senseunity/cropped/e8ca20f1-5855-468a-adba-e51de3c61fd6,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
800,d6b76f64-2154-498e-bce9-cda2a8a71acd,VEHICLE_ATTRIBUTE,2023-01-17 11:00:06,Sensetime,senseunity,VEHICLE,0593b913-3141-a93a-73b6-0c937a85f749,Tesla,0.95276535,model S,0.9630978,white,0.97427475,ST_CAR,0.95770234,ST_FRONT,0.9189204,SKQ6867G,0.90839326,,0,,,/2023/1/17/senseunity/full/d6b76f64-2154-498e-bce9-cda2a8a71acd,/2023/1/17/senseunity/cropped/d6b76f64-2154-498e-bce9-cda2a8a71acd,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
801,36090015-6ca8-4e2a-80fb-b0a7a8839cc5,VEHICLE_ATTRIBUTE,2023-01-17 11:00:09,Sensetime,senseunity,VEHICLE,6b1c9e96-db06-9a6e-ca3d-b7b5d6d7f4b7,Tesla,0.90403265,model S,0.92842835,white,0.98215306,ST_CAR,0.950641,ST_FRONT,0.9253384,SKQ6867G,0.9599995,,0,,,/2023/1/17/senseunity/full/36090015-6ca8-4e2a-80fb-b0a7a8839cc5,/2023/1/17/senseunity/cropped/36090015-6ca8-4e2a-80fb-b0a7a8839cc5,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
802,c154f9de-7bf8-4783-8916-e8c9292ea067,VEHICLE_ATTRIBUTE,2023-01-17 11:00:12,Sensetime,senseunity,VEHICLE,2cd940e3-730f-c6b3-27c5-3e2f1ad9cfd7,Tesla,0.97921616,model S,0.9931742,white,0.9754143,ST_CAR,0.9862561,ST_FRONT,0.95681095,SKQ6867G,0.9594397,,0,,,/2023/1/17/senseunity/full/c154f9de-7bf8-4783-8916-e8c9292ea067,/2023/1/17/senseunity/cropped/c154f9de-7bf8-4783-8916-e8c9292ea067,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
803,630ec512-107a-417e-9e0b-6d344ed99cf6,VEHICLE_ATTRIBUTE,2023-01-17 11:00:15,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.91051316,model S,0.9840269,white,0.9902631,ST_CAR,0.9131137,ST_FRONT,0.9821288,SKQ6867G,0.9582259,,0,,,/2023/1/17/senseunity/full/630ec512-107a-417e-9e0b-6d344ed99cf6,/2023/1/17/senseunity/cropped/630ec512-107a-417e-9e0b-6d344ed99cf6,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
804,2e56afba-93d2-496e-b959-c65347116071,VEHICLE_ATTRIBUTE,2023-01-18 09:00:00,Sensetime,senseunity,VEHICLE,6a60ee81-b37e-17cd-f4b4-504b02340c1a,Tesla,0.9002726,model S,0.91139925,white,0.9910916,ST_CAR,0.9258096,ST_FRONT,0.95222616,SKQ6867G,0.9941779,,0,,,/2023/1/18/senseunity/full/2e56afba-93d2-496e-b959-c65347116071,/2023/1/18/senseunity/cropped/2e56afba-93d2-496e-b959-c65347116071,886,276,1093,739,d1460d64-df00-46b4-936d-75c8e3f4dc59
