id,event_id,event_type,event_dt,va_provider_name,va_engine_code,va_type_code,device_id,vehicle_make,vehicle_make_cfd,vehicle_model,vehicle_model_cfd,vehicle_colour,vehicle_colour_cfd,vehicle_class,vehicle_class_cfd,vehicle_angle,vehicle_angle_cfd,plate_number,plate_number_cfd,plate_colour,plate_colour_cfd,plate_colour_scheme,plate_vehicle_class,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2
84152,bd2508d3-c615-4ba7-8083-d7e14ed076e7,VEHICLE_ATTRIBUTE             ,38:07.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.92527294,???-5,0.9250185,BLACK,0.99293,ST_CAR,0.92184967,ST_FRONT,0.8741593,,0,,0,,,2022/08/23/senseunity/full/b4f99362-cf72-4beb-b676-ec0040cbd977,2022/08/23/senseunity/cropped/d053c530-ef13-42d6-850e-44bae9fce836,1961,0,2881,445
84153,b3194dc3-6247-4d6e-8c8c-dc1097e77971,VEHICLE_ATTRIBUTE             ,40:54.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.31892315,??-???(??),0.3158559,RED,0.9983783,ST_CAR,0.9827052,ST_BACK,0.99996984,,0,,0,,,2022/08/23/senseunity/full/76b70b3e-7d30-4520-956a-f5ad67a56d6d,2022/08/23/senseunity/cropped/9d61b17f-52bf-4048-813b-777d8ecb6825,3722,54,3840,332
84154,2484251e-3388-4eb1-8628-09f5f6b766c0,VEHICLE_ATTRIBUTE             ,43:20.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7398337,??-???(??),0.7389145,RED,0.9893049,ST_SUV,0.9233248,ST_BACK,0.9965378,,0,,0,,,2022/08/23/senseunity/full/2828c315-8804-47ca-8f60-6dd1e08cf98e,2022/08/23/senseunity/cropped/bc2a64d2-670d-483d-a9f8-1727db253f2d,3730,57,3840,335
84155,2a81411b-c9ee-4968-906e-d3b0f53210e9,VEHICLE_ATTRIBUTE             ,44:18.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.68991005,??-??N7,0.68890446,RED,0.9998036,ST_CAR,0.9802327,ST_BACK,0.9999522,,0,,0,,,2022/08/23/senseunity/full/705fc833-e3f9-4660-81a4-c86e23b3b449,2022/08/23/senseunity/cropped/941f42f4-9923-4b70-9639-66a5af7ef661,3720,46,3840,350
84156,0f19b456-d7bd-43e0-8ff7-80345ce67977,VEHICLE_ATTRIBUTE             ,41:23.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.693588,???-5,0.6933216,BLACK,0.9583763,ST_CAR,0.96897495,ST_FRONT,0.9948219,,0,,0,,,2022/08/23/senseunity/full/950d8876-ee69-4f39-9697-5ead3e5c63c8,2022/08/23/senseunity/cropped/04777d0a-383f-48bf-8a77-6a4f99530eac,1952,0,2890,462
84157,2c46d3c5-7ff5-4a90-b08c-df21d134c9bd,VEHICLE_ATTRIBUTE             ,44:50.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.3967465,DS-5,0.39623362,BLUE,0.99999726,ST_VAN,0.7256958,ST_FRONT,1,SMF6980,1,,0,,,2022/08/23/senseunity/full/41683585-0c69-4ef7-a974-eae0ebf83791,2022/08/23/senseunity/cropped/e5b0a11d-a09a-4f3f-8d15-7635d4f3da26,0,685,456,1655
84158,722e2586-16f7-42ad-a1b6-7d0dd4f7f978,VEHICLE_ATTRIBUTE             ,45:35.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.32184482,DS-5,0.32148567,BLUE,0.9999913,ST_VAN,0.80739754,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/7456e3e1-c9d7-4a7c-8a56-58c0326611af,2022/08/23/senseunity/cropped/34c18a45-3b83-43f7-b7d3-7bf8985cb140,0,685,456,1647
84159,acf8a568-c242-4aac-b4be-a2bbc9ab9d08,VEHICLE_ATTRIBUTE             ,49:58.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.6120045,??-???(??),0.61108035,RED,0.99812895,ST_SUV,0.92163527,ST_BACK,0.9980459,,0,,0,,,2022/08/23/senseunity/full/0df86071-eb79-46e3-9a3b-156877d601f8,2022/08/23/senseunity/cropped/bb1e2b3a-e526-498f-95ae-c1aeb3242a31,3726,58,3840,327
84160,af32b701-3ed2-4842-840d-54c5e62ac490,VEHICLE_ATTRIBUTE             ,51:54.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.91926837,??-???(??),0.9189096,RED,0.9973974,ST_CAR,0.9990657,ST_BACK,0.9871017,,0,,0,,,2022/08/23/senseunity/full/c6e052e9-502c-429e-92b3-f86d8cdce8d1,2022/08/23/senseunity/cropped/35f43c1f-92b8-4780-a2e3-32b6ca187267,3733,58,3840,331
84161,7fa45f7a-e05c-49a9-9273-72acb2f5b02c,VEHICLE_ATTRIBUTE             ,54:55.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.43675554,DS-5,0.43675536,RED,0.9933137,ST_CAR,0.9731267,ST_BACK,0.996926,,0,,0,,,2022/08/23/senseunity/full/fb0f8f76-94f3-4e92-9962-9284d69f92af,2022/08/23/senseunity/cropped/38620fc0-2413-4cb3-8ee9-ecc00f9464d5,3716,53,3840,329
84162,a62295a1-ed60-4e35-bc02-900885e5f335,VEHICLE_ATTRIBUTE             ,49:42.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.82127935,???-5,0.82123137,BLACK,0.9303035,ST_CAR,0.6668174,ST_FRONT,0.6467363,,0,,0,,,2022/08/23/senseunity/full/39d27e49-9b62-4b30-b41c-d4c5462b9e2d,2022/08/23/senseunity/cropped/d734db7f-634b-4a0c-8a85-ac34d66d5c48,1961,0,2882,456
84163,8b5bc12e-a36e-4b4d-99ae-4040bc829e13,VEHICLE_ATTRIBUTE             ,55:49.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.5766115,??-???(??),0.5731007,RED,0.9998554,ST_SUV,0.57319695,ST_BACK,0.9998235,,0,,0,,,2022/08/23/senseunity/full/99c16840-a2c1-4776-ae97-37a0c8280eb5,2022/08/23/senseunity/cropped/9a7d8965-9b73-42db-830b-90a14b91195c,3730,58,3840,330
84164,6ecbf7d8-23b2-4ac9-ba3a-1d8cb568e2c2,VEHICLE_ATTRIBUTE             ,57:18.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.9554898,???-5,0.9554885,BLACK,0.9885455,ST_CAR,0.96397626,ST_BACK,0.77477,,0,,0,,,2022/08/23/senseunity/full/c4e4356b-8b1f-42fc-87ad-87e4f3493987,2022/08/23/senseunity/cropped/e276e1ad-f8fa-4d9a-bfaa-9d9e60536c8f,2008,1,2844,423
84165,77e3b953-731c-4073-9481-50371f0b28dc,VEHICLE_ATTRIBUTE             ,57:22.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.45411822,DS-5,0.45411822,RED,0.9990062,ST_SUV,0.7646443,ST_FRONT,0.4819771,,0,,0,,,2022/08/23/senseunity/full/9cccc8be-fbba-4eca-a90e-7b3c56029dd5,2022/08/23/senseunity/cropped/1760e8bc-2137-4087-8579-2a2e2ee59a61,3728,37,3840,324
84166,0a6041d1-f514-4b2b-b9b9-26b947fafbcf,VEHICLE_ATTRIBUTE             ,58:21.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.2328829,???-???,0.23231804,BLUE,0.99999857,ST_CAR,0.6701096,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/d1695cb3-c3be-45ea-bb99-c609fbc2a2c8,2022/08/23/senseunity/cropped/7046690a-d8ae-4b0e-8fe7-7b10264decca,0,649,421,1692
84167,16ee2f7d-43f5-484b-82e9-3620a81021b4,VEHICLE_ATTRIBUTE             ,00:09.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.2642118,DS-5,0.26194385,BLUE,0.9999993,ST_VAN,0.79064995,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/c3a2ca58-394e-49d8-a4ca-2b2baa27cc77,2022/08/23/senseunity/cropped/680c058a-c807-441c-b5f2-aec71c0936a2,0,683,454,1667
84168,dd356863-1be7-479a-8e69-de57530a02c2,VEHICLE_ATTRIBUTE             ,01:32.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.25506377,???-S?,0.25504658,BLUE,0.9999995,ST_VAN,0.97288316,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/62196cf9-e0a5-47ce-8a2c-ee804350b431,2022/08/23/senseunity/cropped/e6f0baa1-b485-4612-a716-edd7417799c3,0,697,463,1647
84169,ed1e5c6e-60e2-486a-be9d-8a9647964dc6,VEHICLE_ATTRIBUTE             ,01:08.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9317,??-???,0.9311229,RED,0.9973488,ST_SUV,0.8147498,ST_BACK,0.98577416,,0,,0,,,2022/08/23/senseunity/full/0760937c-e7a4-456d-bab6-a1526a406257,2022/08/23/senseunity/cropped/e3f862d5-3fb7-4e62-8fb0-d80bf4f07d49,3725,45,3840,337
84170,7511b894-9304-4819-ba14-515498213731,VEHICLE_ATTRIBUTE             ,59:13.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.7944912,???-5,0.7944748,BLACK,0.9969014,ST_CAR,0.9152572,ST_BACK,0.62535816,,0,,0,,,2022/08/23/senseunity/full/250089b4-abaf-45f2-95f2-ddf8977211df,2022/08/23/senseunity/cropped/9937eb60-be02-4863-b3c1-73593ccc5148,1960,0,2881,463
84171,81a68573-cc6d-4e02-bdb5-cb8cbd9f0732,VEHICLE_ATTRIBUTE             ,03:03.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.36845908,??-???,0.36585423,BLUE,0.9999976,ST_VAN,0.91083705,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/bb927718-fca7-4359-ae62-a2984ce0125c,2022/08/23/senseunity/cropped/e2f25120-2b2c-42d7-b8f4-da9d3564ee9f,0,665,446,1671
84172,a5a2db0f-0bb9-45d3-8390-f6dfcfadd04b,VEHICLE_ATTRIBUTE             ,02:56.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.44032425,DS-5,0.44032413,RED,0.9961106,ST_CAR,0.59365565,ST_BACK,0.99000084,,0,,0,,,2022/08/23/senseunity/full/9f2a27c4-550b-4c5d-bf63-8bb915045f6c,2022/08/23/senseunity/cropped/f2163238-a3ce-46ba-96ce-860b1de78b0d,3711,45,3840,331
84173,0162b7ee-a55a-48f3-87a0-67602991b38c,VEHICLE_ATTRIBUTE             ,03:59.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.3204684,??-??Vision,0.32044318,BLUE,0.9999585,ST_SUV,0.79723233,ST_SIDE,0.8241855,,0,,0,,,2022/08/23/senseunity/full/0cbf8c71-2709-4d1d-93a0-0f33493e67c4,2022/08/23/senseunity/cropped/a79d4c12-517a-4d11-a0c5-3a5e7f6ad66e,2822,0,3478,246
84174,7580bcac-bd16-4cb5-a8b9-47f6c9bd9c9c,VEHICLE_ATTRIBUTE             ,03:29.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.45277616,???-S?,0.4527155,BLUE,0.9999902,ST_VAN,0.7281917,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/5b17fca8-0470-4b6f-9f71-3041642bd98a,2022/08/23/senseunity/cropped/314d03ea-43f6-4db2-a7e4-6ae71f54e17e,0,665,451,1666
84175,707cf866-2833-45fb-9334-190bd39c5254,VEHICLE_ATTRIBUTE             ,03:58.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.39802352,DS-5,0.3980234,RED,0.9996182,ST_CAR,0.92021006,ST_BACK,0.9998534,,0,,0,,,2022/08/23/senseunity/full/1bbb4aef-4c48-40cc-83e7-b08f06db2d9b,2022/08/23/senseunity/cropped/e71dc33f-98da-4459-b302-005f854c3f1e,3710,37,3840,337
84176,3088e79e-e565-4c1a-9b7f-f8562e6948a6,VEHICLE_ATTRIBUTE             ,04:46.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.4256973,???-S?,0.42564932,BLUE,0.99999416,ST_SUV,0.7985424,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/9f75bd90-f98b-4b3b-adf5-adbaf4d088dc,2022/08/23/senseunity/cropped/8bc48d32-aaa5-4576-9414-109b7557d1b8,0,683,460,1666
84177,0457ae73-5012-4d07-9eb8-6a8681f786d6,VEHICLE_ATTRIBUTE             ,08:00.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.47739553,??-Friend-ME,0.4698197,YELLOW,0.2704001,ST_CAR,0.7205149,ST_BACK,0.72313285,,0,,0,,,2022/08/23/senseunity/full/070ee660-a617-45c3-b477-e486cc2249d2,2022/08/23/senseunity/cropped/a974367d-4774-4edd-9973-a32d5bf8d25d,2507,0,3155,266
84178,dc8411da-7e4b-4e55-8f8a-698e275e4fd0,VEHICLE_ATTRIBUTE             ,08:16.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.2881539,DS-5,0.28556177,BLUE,0.9999956,ST_VAN,0.71867764,ST_FRONT,1,SMF6980,1,,0,,,2022/08/23/senseunity/full/0528a360-f0fe-458e-a199-1728f79297dc,2022/08/23/senseunity/cropped/64fe7baa-29e7-42bc-91eb-9ae871f03501,0,676,451,1667
84179,fc801869-b288-4600-b55f-180b78e30d0d,VEHICLE_ATTRIBUTE             ,09:06.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.641591,???-S?,0.6415624,BLUE,0.9999993,ST_VAN,0.57273436,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/463917c1-80f5-4388-b465-567ede74f907,2022/08/23/senseunity/cropped/dad2704b-efa9-4504-9bec-ec07c469c880,0,708,454,1644
84180,e20ada1f-d20e-40a6-a846-023bd173086c,VEHICLE_ATTRIBUTE             ,07:57.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.35183817,???,0.35183817,RED,0.99999976,ST_CAR,0.99830437,ST_BACK,0.9999999,,0,,0,,,2022/08/23/senseunity/full/1174aab5-e769-4ee1-b673-ce41f3eabfab,2022/08/23/senseunity/cropped/d96c3e45-1b0d-4106-bdfe-5572407a42e6,3712,37,3840,355
84181,0a1a1b4c-ff3f-488f-bd0d-cfe8f4d3be39,VEHICLE_ATTRIBUTE             ,10:08.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.5610535,???-S?,0.56101507,BLUE,0.99998415,ST_VAN,0.97035,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/3b9e3166-05bf-4172-911a-6775c63d7685,2022/08/23/senseunity/cropped/5c07cf0b-9770-4be5-949f-0ae7c6ac64ef,0,678,457,1651
84182,0676458f-47ff-4222-a626-4952919a65cc,VEHICLE_ATTRIBUTE             ,10:42.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.50886804,???-S?,0.5087844,BLUE,0.99999845,ST_SUV,0.6777689,ST_FRONT,1,SMF6980A,1,,0,,,2022/08/23/senseunity/full/55235f3b-3502-40c6-89c8-95cb22b277a9,2022/08/23/senseunity/cropped/4115cff4-fe91-4301-b994-02cb7751b05c,0,702,458,1651
84183,f1a88698-d46b-4085-980b-b94513b4fc0b,VEHICLE_ATTRIBUTE             ,13:56.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.51949316,???,0.51949316,RED,0.9999198,ST_CAR,0.9308733,ST_BACK,0.9995981,,0,,0,,,2022/08/23/senseunity/full/18cf1445-7f50-44e5-bc62-8d29f9018efd,2022/08/23/senseunity/cropped/f71adeac-dbb2-48a0-9d3b-f677fc0527b6,3705,38,3840,366
84184,05e86c56-06dd-45ad-a98d-d56dd30c7d06,VEHICLE_ATTRIBUTE             ,17:03.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.57933635,???-5,0.5792604,BLACK,0.99950373,ST_CAR,0.86059195,ST_FRONT,0.5031612,,0,,0,,,2022/08/23/senseunity/full/1b457604-c6ab-4002-b3bc-54a389dc18c7,2022/08/23/senseunity/cropped/61833895-1599-4b3f-9b40-ff4311bc2519,1989,0,2858,441
84185,831fc641-f913-4761-9918-42236a627a7f,VEHICLE_ATTRIBUTE             ,10:09.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.4902436,??-??,0.3638977,BLACK,0.99998486,ST_CAR,0.87860006,ST_FRONT,0.5532163,,0,,0,,,2022/08/23/senseunity/full/4da0d085-86b4-4fc6-adcf-0e5f8e78657d,2022/08/23/senseunity/cropped/5379c4c8-cca6-4e4b-9977-cdcf6cd35d2f,1960,0,2867,470
84186,146d51fd-556d-4876-8936-1c1ecb724c0f,VEHICLE_ATTRIBUTE             ,17:38.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.43002227,??-GTQ6605N5GJ,0.43002227,RED,0.9999994,ST_CAR,0.747214,ST_BACK,0.9928405,,0,,0,,,2022/08/23/senseunity/full/8f983281-2878-4a30-a6b8-bf90853c9be2,2022/08/23/senseunity/cropped/b54260ef-1768-449c-8c03-ac72f1b3b0ea,3716,26,3840,355
84187,022cf63e-613f-4ccf-9ea9-e2388f009ea2,VEHICLE_ATTRIBUTE             ,18:34.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,1,??-???,1,BLACK,0.99996257,ST_CAR,0.5808806,ST_FRONT,0.9992285,SLN6456M,1,,0,,,2022/08/23/senseunity/full/fe70e90c-c568-49a4-97e1-bc4a1b0de2c7,2022/08/23/senseunity/cropped/18ad3dda-8690-4329-918c-e8c8681ea844,3218,0,3606,306
84188,b0fbbd0c-ca9d-4660-bf22-7ada1aedbd69,VEHICLE_ATTRIBUTE             ,19:26.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.80066174,??-B90,0.80066025,WHITE,0.6881085,ST_CAR,0.9939937,ST_FRONT,0.9816823,,0,,0,,,2022/08/23/senseunity/full/8dcacae1-a066-43d7-9b36-41c8772cfe65,2022/08/23/senseunity/cropped/f3dd1eb1-5130-4ac2-a2d9-58da502a07da,3186,0,3452,107
84189,014936c3-96a8-4fb3-bb3e-9b2fe672a603,VEHICLE_ATTRIBUTE             ,19:58.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.452557,??-E5,0.44743055,GREEN,0.6923194,ST_CAR,0.85556877,ST_FRONT,0.8541507,,0,,0,,,2022/08/23/senseunity/full/c086b6a7-6334-4c71-8da4-f28fd581b0fc,2022/08/23/senseunity/cropped/2758abf6-2a08-446b-b3dc-e34baf3b2c7b,3219,0,3441,95
84190,965edc16-a10b-4a95-81a4-ff452e481a86,VEHICLE_ATTRIBUTE             ,19:35.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.8064937,??-??,0.7521056,BLACK,0.592627,ST_SUV,0.92087704,ST_FRONT,0.93842244,,0,,0,,,2022/08/23/senseunity/full/f245cb06-bb27-4aa0-a820-ff8cf38a9999,2022/08/23/senseunity/cropped/47cb8e6d-0c02-42b0-8b68-495c59b13e54,1954,0,2875,502
84191,ee9118e4-0137-4092-a393-7bbb9e8ddfed,VEHICLE_ATTRIBUTE             ,20:14.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.33939174,??-???(??),0.3361856,RED,0.9999994,ST_CAR,0.7989818,ST_BACK,0.95560473,,0,,0,,,2022/08/23/senseunity/full/eddeb3d9-9993-4ca9-8417-3cc1864ada47,2022/08/23/senseunity/cropped/16d7e303-90df-4f4b-ab7b-8ddd2d39ca05,3706,41,3840,373
84192,4532b5d7-f93d-4150-9dc2-5d95f4268a6b,VEHICLE_ATTRIBUTE             ,21:16.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.806422,??-Sentra,0.7808865,BLACK,0.99986935,ST_CAR,0.97380304,ST_FRONT,0.9940712,,0,,0,,,2022/08/23/senseunity/full/70cc9dae-ca2c-4733-90ab-5fc1a4b2ba57,2022/08/23/senseunity/cropped/af946d48-a384-4bf2-8e35-56c3cadd7d81,1986,13,2845,408
84193,4e2e0bc7-166b-4c51-a1ec-3856e159a24d,VEHICLE_ATTRIBUTE             ,16:14.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.31296173,???-S?,0.31293592,BLUE,0.9999758,ST_VAN,0.9257968,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/afa1e377-b4e2-4a31-9f0c-d5b5d67880a5,2022/08/23/senseunity/cropped/8e20a806-c833-465b-a8e9-3be980c31426,0,674,444,1660
84194,b30c9664-a883-4f6a-8dc0-beab53124399,VEHICLE_ATTRIBUTE             ,21:43.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.3920426,???-S?,0.39189228,BLUE,0.9999975,ST_VAN,0.9591387,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/7d4d2e16-e404-43a7-ba6e-eb84700e58f3,2022/08/23/senseunity/cropped/772e6a19-e0d1-4b55-a88a-f8bfc6fd5823,0,677,462,1664
84195,d1d0cff4-23e6-40c4-855d-9373ce67398c,VEHICLE_ATTRIBUTE             ,21:44.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.6017528,??-Sentra,0.60159904,BLACK,0.99999845,ST_CAR,0.99619675,ST_BACK,0.5030246,,0,,0,,,2022/08/23/senseunity/full/bcb668e3-9413-4a6c-98e0-486c409c512a,2022/08/23/senseunity/cropped/7f1ad4ad-3098-48d8-858d-fdb03a17be53,1973,14,2858,402
84196,127eb958-3e32-44ad-96ff-6b70090f31cc,VEHICLE_ATTRIBUTE             ,22:54.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.34274745,??-????Cross,0.34273854,BLUE,0.4437936,ST_CAR,0.9121546,ST_FRONT,0.9538522,,0,,0,,,2022/08/23/senseunity/full/da075b15-4b2c-40c7-a20d-619c95bec398,2022/08/23/senseunity/cropped/c63868b9-d873-45db-baa5-78fd874fd9c2,3189,0,3461,102
84197,de56bba6-9d57-4c53-959b-0dabf5e84471,VEHICLE_ATTRIBUTE             ,22:56.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.34138754,DS-5,0.34098095,BLUE,0.9999989,ST_VAN,0.76684046,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/f66e28fd-050c-40db-a2f5-f34539da07f0,2022/08/23/senseunity/cropped/2f162ba0-6231-4cdc-ada8-8d2464802b99,0,698,456,1656
84198,f448b3ff-d64b-453b-89bc-63e3e8dcd5cf,VEHICLE_ATTRIBUTE             ,23:58.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.3662381,???-S?,0.3662229,BLUE,0.99999845,ST_VAN,0.9423312,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/a9b64171-14f1-427b-b78e-73feca300e26,2022/08/23/senseunity/cropped/04dbb56c-8774-455a-9cb0-0edcbfc925c7,0,690,454,1650
84199,172164da-b0e6-4887-867b-92e9ab38ab0e,VEHICLE_ATTRIBUTE             ,24:59.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,DS,0.37288216,DS-5,0.37018713,BLUE,0.9999982,ST_VAN,0.9083527,ST_FRONT,1,SMF6980A,1,,0,,,2022/08/23/senseunity/full/f29c213b-48ba-4812-830a-544f2fea47ed,2022/08/23/senseunity/cropped/271d67aa-63b4-4078-b2ec-ff23743cd9bd,0,693,459,1667
84200,394b7120-cb47-469e-9b09-472879b7fe4f,VEHICLE_ATTRIBUTE             ,21:38.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.5173999,??-???(??),0.51104856,RED,0.99995947,ST_CAR,0.99974304,ST_BACK,0.9996872,,0,,0,,,2022/08/23/senseunity/full/974cd2e9-2de6-40d1-9613-302eae6cc643,2022/08/23/senseunity/cropped/18264165-1022-4569-9023-6673227599b8,3707,22,3840,355
84201,5a04ece1-f420-419b-9ad8-1c4662bd6f93,VEHICLE_ATTRIBUTE             ,23:53.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.8844122,??-???,0.8843514,BLUE,0.8179402,ST_CAR,0.8311201,ST_FRONT,0.99996805,,0,,0,,,2022/08/23/senseunity/full/53b0e388-b059-4910-9338-fcd321db7c86,2022/08/23/senseunity/cropped/18db1083-b753-4719-8a64-a068b5864915,3186,0,3457,106
84202,08109168-bbd7-4d3c-9345-eb6c3ae72a0b,VEHICLE_ATTRIBUTE             ,25:35.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.29928058,???-S?,0.29926524,BLUE,0.99999857,ST_VAN,0.9203757,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/3f63ed38-a056-45e2-9002-98bd89fa79f0,2022/08/23/senseunity/cropped/3de74db9-63c6-47d8-bba0-a78d9b660f5d,0,697,462,1649
84203,9cae7e74-16db-4b8e-b067-af744238463f,VEHICLE_ATTRIBUTE             ,24:53.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.47334152,???-??,0.47328258,PURPLE,0.57088506,ST_CAR,0.7609721,ST_FRONT,0.99993443,,0,,0,,,2022/08/23/senseunity/full/8e00872c-a40e-4a53-b783-1e03d3521a43,2022/08/23/senseunity/cropped/08186792-9eb6-4dfd-8c1a-1ed4d55669f6,2446,0,3147,246
